entrez_id	symbol	clock_coefficient	P1_log2FC_control_L2C_vs_E2C	P1_dynamic_gene_class	P1_contribution_control	P1_contribution_A485	P1_contribution_A485_DUX	P3_contribution_control	P3_contribution_Brg1_matKO	P3_log2FC_control_L2C_vs_E2C
11932	Atp1b2	-0.0123935746219988	1.586561495872447	neither	-0.0106230104086417	-0.0132826334591711	-0.0168632624996379	-0.0141920222080346	-0.0183565869205358	2.634704110497529
22371	Vwf	0.0318652630901548	-0.6990751168297503	neither	-0.0099919481345672	-0.0043409092247459	-0.0165708467545539	-0.0095851968308141	-0.0032385672991089	-0.4798499734589456
381101	Dnph1	-0.006083071094564	2.655501802157957	neither	-0.0095000761776026	-0.0052646757249731	-0.0090646971652454	-0.0079266491817116	-0.0071488240928456	2.196125675970317
15505	Hsph1	-0.0148239561167266	1.9676409873206668	neither	-0.0094626215929634	-0.0017595548959121	-0.0088991674075035	-0.0113281600464549	-0.0078023291512662	2.489329719814067
20512	Slc1a3	-0.0125845368986331	1.3921986213883497	neither	-0.0093236512045264	-0.0114882470571115	-0.0035951327802149	-0.0018692108314136	0.0020153844794456	0.502691918214633
16997	Ltbp2	0.0076858443602156	-2.173615112314755	neither	-0.0088398002541707	-0.0039987322884526	-0.0057899304599321	-0.0055891358856831	-0.0064768980044677	-1.6180212600554336
70099	Smc4	-0.0343869985651042	0.8989311119963819	neither	-0.0085936033845748	-0.0101705221385569	-0.011387741805292	-0.0085814755366898	-0.0030192689480025	0.9655708166193212
20229	Sat1	-0.0094159956848959	2.7657573793140955	neither	-0.0082938055851275	-0.0057509849714513	-0.0104896081908249	-0.006939686779868	-0.0059140072341295	2.418734114112923
330171	Kctd10	0.0220652463980956	-0.8806048359100066	neither	-0.008095915521736	-0.0079341126005689	-0.0066601525791149	-0.0079339109081632	-0.007088705289364	-0.8052517257315942
242466	Zfp462	-0.0108558451370657	0.9915874820799916	neither	-0.0080623109172047	-0.0079401208187369	-0.0003692089637306	-0.0095066357044001	-0.0103789085573238	2.7289713897231955
106564	Ppcs	-0.0135232414082074	1.5319286581155689	neither	-0.0080098369643459	-0.0052364365703971	-0.0081765714207331	-0.0242285731873341	-0.0184971262320425	3.68209304625334
72825	Mon1a	-0.0081923167922336	2.3765775041695765	neither	-0.0076590674824003	-0.0044642382992206	-0.0069701935549377	-0.0092379786628296	-0.0068135025991048	3.335057772426198
67669	Hikeshi	-0.0132658419321509	1.7621419644953855	neither	-0.0076236109815087	-0.0029847140366493	-0.003845511715246	-0.0057331220486125	-0.0056622558937535	1.4689536791158118
217082	Hlf	-0.0123913551024566	1.1647514166050887	neither	-0.007538096387441	-0.01049545122728	-0.0051362116723802	0.0005502062520741	-0.0017526421847858	0.1089198066002568
58243	Nap1l5	0.0132205425230254	-0.470693001604811	neither	-0.0074982461956878	0.0022147468655384	-0.0095949592550815	0.0	0.0	
83965	Enpp5	0.0084129559894151	-2.255263815047549	neither	-0.0074535721533157	-0.0060878947737406	-0.0068875595678574	-0.0043396467752632	-0.0031299394732073	-1.2138421381040765
224008	Spidr	0.0119401617634068	-1.5868920500417414	neither	-0.0071567202972634	-0.0084795956833803	-0.0078307030529964	-0.0070504332859743	-0.0059584353561819	-1.4881671507121528
216616	Efemp1	0.0112527108442784	-0.6291189272723783	neither	-0.0071539832628911	-0.0137658764376263	-0.0033320844045446	0.0	0.0	
100061	Lrrc19	-0.0128711007001872	0.5660911084382494	neither	-0.0070315295769256	-0.0005672547298121	-7.746398264780078e-05	-0.0030653778775315	-0.000961783014272	0.6575392454134174
16956	Lpl	0.0100407562732165	-1.8121738805270788	neither	-0.0070225385883862	-0.0019469800764421	-0.0054296028046335	-0.0059621998816078	-0.003330808259091	-1.4183005316580186
68611	Mrpl28	-0.0083811550794758	2.072955626404902	neither	-0.0069475907176974	0.0011968733342071	-0.0062974280694218	-0.005184790179538	-0.0035592370426901	1.8846192355187923
16570	Kif3c	-0.0051326129753833	3.1405014152896604	neither	-0.0069141040430528	-0.0061914241121321	-0.0069256748141873	-0.0056637731842126	-0.0042618690332097	3.3058132774172995
242509	Bnc2	0.0121625090009995	-1.386508828300688	neither	-0.0067206589840984	-0.0028049368871376	-0.0051544140416578	-0.0047329411196	-0.00285360543021	-0.911912843629803
101502	Hsd3b7	0.0069236226098607	-2.5392589920178605	neither	-0.0066890332459943	-0.0039522925915853	-0.0058850764712263	-0.0108613641646487	-0.005645022948634	-2.851646990035836
217198	Plekhh3	0.0077899012015674	-1.408852562079853	neither	-0.0066215157834154	-0.0064788630866142	-0.0036925429819153	-0.0017949772170229	-0.0037094797863658	-0.2715036987320415
74186	Ccdc3	0.0069277151550042	-2.0197217251125155	neither	-0.0065984820721188	-0.0058985040318199	-0.0090376340536062	-0.00757375340325	-0.0058061106001033	-2.2009526085355007
107587	Osr2	0.0102782671108732	-1.436735732779966	neither	-0.0065896217213027	-0.0012367972237021	-0.0026233000482114	0.000333117288037	-0.0013395433746475	0.2969351140431947
54598	Calcrl	-0.0117849926477313	1.020581161894638	neither	-0.0064421037990288	-0.0079968868079668	-0.0076827190600184	-0.0044790007698279	-0.0057150813212944	0.8661231318767839
20500	Slc13a2	-0.004906357302801	1.931460169718688	neither	-0.0063633467968867	-0.0031078682195734	-0.0067308017789936	-0.0056228069026446	-0.0042425145148671	2.216236734708018
76917	Flywch2	-0.0046870807252534	2.7348398888131835	neither	-0.006231171238045	-0.006578227071804	-0.0081660724861463	-0.0014863095976842	-0.0039409322528487	0.7180924255530257
629499	Mroh8	-0.0068936946980939	1.718766714798282	neither	-0.0062235978726936	-0.0044458748789084	-0.0052472036556902	0.001825993596879	0.0012415835186983	-0.3709770505631302
100502698	Rubcn	0.0173069640644666	-0.9030682933865646	neither	-0.0061773325876605	-0.0107834374825587	-0.0102984917651468	-0.0084815629822563	-0.0109518953265212	-1.2173090583796309
110446	Acat1	0.0135073548993139	-1.1319936161880295	neither	-0.0061579407533705	-0.0110465625993654	-0.0066904659600144	-0.004485848737548	-0.0041671384888327	-0.7326096740010178
20907	Stx1a	-0.0064486937687304	1.593071691804943	neither	-0.0061182133918971	-0.0037526962875326	-0.0070670222449114	-0.0031063292731195	-0.0039110690258967	1.078035140709115
14114	Fbln1	-0.0109996770248664	0.973895845425684	neither	-0.0060127640960459	-0.0044734998250573	-0.0090255556202717	-0.012382312834787	-0.011558543202003	2.607715182033137
212547	Nepro	-0.007450619538041	2.323683374120592	neither	-0.0059341138638355	-0.0046064417263888	-0.0080667615604679	-0.0060198530672448	-0.0052043127073739	2.5559817357216934
102871	Radx	0.0094136498386132	-1.0735348120920492	neither	-0.0059102811786522	-0.0009646957840178	-0.0072620011573208	-0.0027622592533464	-0.0032569833509524	0.0335435754282857
16149	Cd74	0.0223536812315986	-0.555105405976226	neither	-0.0058888189810742	0.0208164638951493	0.0182008061331822	0.0103523451156322	0.0085332684608546	0.7202423044156853
241070	Gpr1	0.0042688501823929	-3.474449543319262	maternal	-0.0058705790062997	-0.0044121715310377	-0.0056559442882459	-0.0053815835895065	-0.0038780291247759	-3.00414114816337
140742	Sesn1	-0.0155481829539036	1.0065020231717297	neither	-0.0058276523960519	-0.0039779463777608	-0.0080628032593289	-0.0032778659339814	-0.0076739497434301	1.0955300913715609
11363	Acadl	0.0146639410091333	-0.8073186634073488	neither	-0.0057776700807118	0.0041966888862592	-0.0024955303311569	-0.0106557813419868	-0.006731838628022	-0.8666670815682292
66416	Ndufa7	-0.0068789799355438	2.302445164756704	neither	-0.005733692712058	-0.0013860817529682	-0.0058747557071635	-0.0023461104945258	-0.0029018724723226	1.0286634218191943
50915	Grb14	0.0102418508574101	-1.239508311860016	neither	-0.0056529764586794	-0.0017190857713035	-0.0083891365941571	0.0	0.0	
268567	Tmem229b	-0.0078754544043507	1.859879117611864	neither	-0.0055797841156804	-0.0017182664017912	-0.0079048449208829	-0.0034100379605482	-0.0021064177001891	1.57632179852278
66169	Tomm7	-0.0078608269084648	2.0863421008175047	neither	-0.0055604101256661	-0.0012352604620413	-0.0057925858978664	-0.0046626425891352	-0.0050644297366403	1.850464969746198
234854	Cdk10	-0.0084927408938308	1.1319504891402872	neither	-0.0055306854787978	-2.871129651793052e-05	-0.0039503131199674	-0.0035360404017125	-0.0013012423626176	1.2813197253906314
170768	Pfkfb3	-0.0051223167767096	2.591371060672925	neither	-0.0055175650174643	-0.0020437252926148	-0.004597911028964	-0.0046929939963815	-0.0034896087179593	3.071439139686327
208795	Tmem63a	-0.0096133776977503	0.6217438269337512	neither	-0.0054479330875104	-0.0028139674181325	-0.0056433284269082	0.0075770005333998	0.0046471490929603	-0.8718601473310905
22116	Tsks	-0.0043283283422206	1.806595379112023	neither	-0.0054032717446066	0.0017896673732859	-0.0027218494624322	0.0018247016181904	0.0006869824982627	-0.4803404692826596
12294	Cacna2d3	0.0099765784009577	-1.304726283312453	neither	-0.0052740900092564	-0.0049761541308504	-0.0057417171509086	-0.0040243819870085	-0.0021857701613994	-0.8506839411823784
108159	Ubxn8	-0.0082589598432114	1.8479077002895443	neither	-0.0052538471908052	-0.0015515873248843	-0.0042345514286266	-0.0012784523946789	0.0010613753473805	0.7961293356777506
231050	Galnt11	-0.0086772570753825	1.6126361011885313	neither	-0.0052514713154621	-0.0010115898042046	-0.003330237274109	-0.0038306564577338	-0.0036270782832389	1.5019410086770966
75769	Plppr5	-0.0055123052838251	2.2461757379723863	neither	-0.0052386361353303	0.0019296615020962	-0.0038388045399394	-0.0023327986273646	0.0010469126752288	0.7348478658753664
19876	Robo1	-0.01201912463761	1.3036959242365962	neither	-0.0052332096960185	0.0007001357308274	-0.0032158559558887	-0.0006772800703229	-0.0011396096983671	0.445531146467689
59083	Fetub	0.0046518311739354	-2.5759952554142247	neither	-0.0052125638065163	-0.0011847381754761	-0.0049887727211246	-0.0048135275849284	-0.0033068246763977	-2.43389889558711
18553	Pcsk6	0.0068757415278268	-1.5331206320294184	neither	-0.0051489077035019	-0.0024509001556447	-0.0037023996323603	-0.0024089671030325	-0.0007543113900033	-0.6231766363578154
74414	Polr3c	-0.0252309299812885	0.5599840784993546	neither	-0.0051061490927696	0.0060482185557269	-0.0005381984264403	-0.0060599402187425	-0.0042343321171009	1.0637277471259343
320974	Lrrn4	-0.0073728989782958	1.7579765395915006	neither	-0.005083004873897	-2.2523172438963263e-05	-0.0048188861663609	-0.0047145705425617	-0.0031632894095435	2.013972045054913
242585	Slc35d1	-0.0072119199282595	0.9555758685171304	neither	-0.0050779148241044	-0.0008162470071008	-0.0007719771215146	-0.0001703673300195	0.0014201754495993	0.1223092747808879
